category,Company Name,Address,ZIP,City,Region,Country,Phone,Fax,E-mail,www,Services,Certification,Company certificate,Registration No.,Link to the certificate,Label,Surface,Founded,Contact person,Products to sell,Products to buy,Service provider for products,Company profile,
OIL SEEDS,"SALBA SMART NATURAL PRODUCTS, LLC",PO Box 3009,80161,LITTLETON,Colorado,USA,+1  303 9993996,+1  303 9993999,info@salbasmart.com,www.salbasmart.com,EXPORTONLINESHOPPRODUCTIONTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,OIL SEEDS,OIL SEEDS,,,
OIL SEEDS,SAPTHSATHI ORGANIC AGRICULTURE PROJECT,"414, 5th Floor Onam Plaza A.b. Road Old Palasiya",452001,INDORE,Madhya Pradesh - Indore,INDIA,+91  731 4061413,+91  731 4061413,mail@sapthsathi.com,www.sapthsathi.com,EXPORTMARKETINGPRODUCTION,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,,ECOCERT,,,Mr. Surendra Kumar Tiwari,CEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICESFRUITMEDICAL & AROMATIC PLANTSOIL SEEDSSOYA AND BY - PRODUCTS > BEANS > FOR FOOD PRODUCTIONSOYA AND BY - PRODUCTS > FLOURVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,SARVODAY NATURAL,"Kakoshi Char Rasta, State Highway,",384151,SIDHPUR,Gujarat - Mahesana,INDIA,+91  2767 220949,+91  2767 220049,,www.sarvodaynatural.com,EXPORTPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,EDIBLE PREPARATIONS & SPICES > HERBSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,SC BIO TERRA SRL,"Street  Matei Basarab, Bl. A3, Sc. A, Ap.3",920002,SLOBOZIA,,ROMANIA,+403  435 66030,+403  435 66030,bio_terra2008@yahoo.com,www.bio-terra2008.ro,EXPORTPRODUCTION,SUOLO E SALUTE SRL - Companies certified by SUOLO E SALUTE SRL (27),,,,,,,,CEREALSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,SCHWEIZERISCHE SCHAELMUEHLE E. ZWICKY AG,Hasli,8554,MUELLHEIM-WIGOLTINGEN,Thurgau,SWITZERLAND,+41  52 7631744,+41  52 7633214,info@zwicky.ch,www.zwicky.ch,EXPORTPRODUCTION,BIO INSPECTA AG - Companies certified by BIO INSPECTA AG (30),,,,,,,,CEREAL PRODUCTS > FLAKESCEREALSOIL SEEDS,,,,
OIL SEEDS,SCOP ARL HYES - HIGH YIELD ECO-SYSTEM,Eco-domaine de Bouquetot,14950,SAINT PIERRE AZIF,BASSE-NORMANDIE - Calvados,FRANCE,+33  06 83521824,,info@hyes.eu,www.spiru.fr,COOPERATIONEXPORTONLINESHOPTRADE,,,,,,,,,MEDICAL & AROMATIC PLANTS > SPIRULINAOIL SEEDS,MEDICAL & AROMATIC PLANTS > SPIRULINAOIL SEEDS,,,
OIL SEEDS,SESAJAL S.A. DE C.V.,Calle 22 No. 2332 Zona Industrial,44940,GUADALAJARA,Jalisco - Guadalajara,MEXICO,+52  33 31343470,+52  33 31343471,sales.support@sesajal.com.mx,www.sesajal.com,EXPORTPRODUCTIONRURAL DEVELOPMENTTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,NUTS > PEANUTSOIL SEEDSOILS AND FATS > VEGETABLEVEGETABLES > LEGUMINOUS VEGETABLES > CHICKPEAS,NUTS > PEANUTSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES > CHICKPEAS,,,
OIL SEEDS,SILADI D.O.O.,Rudera Boskovica 70,40329,KOTORIBA,,CROATIA,+385  40 682430,+385  40 682538,dragan@siladi.hr,www.siladi.hr,ONLINESHOPPRODUCTION,,,,,,,,Mr. Dragan Bacinger,BEVERAGES - NON ALCOHOLIC > FRUIT JUICESCEREAL PRODUCTSCEREALSDRIED VEGETABLES > LEGUMINOUS VEGETABLESOIL SEEDSOILS AND FATS > VEGETABLESEEDS > VEGETABLESTEA,,,,
OIL SEEDS,SK FOOD SPECIALTY PROCESSING,4666 Amber Valley Parkway,58104,FARGO,North Dakota,USA,+1  701 3564106,+1  701 3564102,skfood@skfood.com,www.skfood.com,EXPORTIMPORTTRADE,QAI (QUALITY ASSURANCE INTERNATIONAL) - Companies certified by QAI (QUALITY ASSURANCE INTERNATIONAL) (59),,,,,,,,CEREAL PRODUCTSCEREALSOIL SEEDSSOYA AND BY - PRODUCTS > BEANSVEGETABLES > LEGUMINOUS VEGETABLES,CEREAL PRODUCTSCEREALSOIL SEEDSSOYA AND BY - PRODUCTS > BEANSVEGETABLES > LEGUMINOUS VEGETABLES,,,
OIL SEEDS,SNOBELEN FARMS LTD,323 Havelock Street,N0G 2H0,LUCKNOW,Ontario,CANADA,+1  519 5282092,+1  519 5283542,info@snobelengroup.com,www.snobelengroup.com,EXPORTPRODUCTIONTRADE,,,,,,,,Mr. Peter Mattsson,CEREALSFODDEROIL SEEDSSOYA AND BY - PRODUCTS > BEANS,CEREALSFODDEROIL SEEDSSOYA AND BY - PRODUCTS > BEANS,,,
OIL SEEDS,SOLUZIONE NATURALE,"VIA SAN ZENO, 7 - RIVOLTELLA",25010,DESENZANO DEL GARDA (BS),LOMBARDIA - Brescia,ITALY,+39  030 9901455,+39  030 9901455,info@soluzionenaturale.it,www.soluzionenaturale.it,ONLINESHOPRETAILERTRADE,BIOS S.R.L. - Companies certified by BIOS S.R.L. (33),,,,,,,Mr. Franco Tarocco,"FODDERBEVERAGES - ALCOHOLIC > WINECANNED FOODBAKERY PRODUCTS, ADDITIVESPASTAEDIBLE PREPARATIONS & SPICESGLUTEN FREE PRODUCTS",FODDERBEVERAGES - ALCOHOLIC > WINECANNED FOOD,,,
OIL SEEDS,SORGEVA SCRL,Via II Crescenzi 1,44011,ARGENTA,EMILIA ROMAGNA - Ferrara,ITALY,+390  532 804154,+390  532 805466,info@sorgeva.it,www.sorgeva.it,COOPERATIONEXPORTPRODUCTION,CONSORZIO PER IL CONTROLLO DEI PRODOTTI BIOLOGICI - Companies certified by CONSORZIO PER IL CONTROLLO DEI PRODOTTI BIOLOGICI (49),,,,,,,,CEREALSFODDERFRUITOIL SEEDSVEGETABLES,,,,
OIL SEEDS,SOUTH ORGANICS ARGENTINA,Virrey Olaguer y Feliú 2456 - 1º - 6,1426,BUENOS AIRES,Capital federal,ARGENTINA,+54  11 47886824,,infosouthorg@fibertel.com.ar,www.southorganics.com.ar,CONSULTINGEXPORTFAIRTRADEMARKETINGPRODUCTIONTRADE,,,,,,,1989,Mr. Claudio Baumann Fonay,CEREALSDRIED VEGETABLESOIL SEEDSSOYA AND BY - PRODUCTS,CEREALSDRIED VEGETABLESOIL SEEDSSOYA AND BY - PRODUCTS,,,
OIL SEEDS,SPACK B.V.,Oudelandsedijk 10a,3244 LR,NIEUWE TONGE,Zuid-Holland,NETHERLANDS,+31  181 486486,+31  181 486857,info@spackbv.com,www.spackbv.com,EXPORTPACKAGINGTRADE,SKAL - Companies certified by SKAL (245),,,,,,,,OIL SEEDSOILS AND FATS > VEGETABLESEEDS,OIL SEEDSOILS AND FATS > VEGETABLESEEDS,,,
OIL SEEDS,"SPECIALTY COMMODITIES, INC.",1530 47th Street North,58102,FARGO,North Dakota,USA,+1  701 2828222,,,www.specialtycommodities.com,DISTRIBUTIONFAIRTRADEWHOLESALER,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICESFODDERNUTSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,CEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICES,,,
OIL SEEDS,SPIELBERGER-GMBH,Burgermuehle,74336,BRACKENHEIM,Baden-Württemberg - Stuttgart,GERMANY,+49  7135 98150,+49  7135 981549,,www.spielberger-gmbh.de,EXPORTONLINESHOPPRODUCTIONTRADE,"DEMETER ASSOCIATION,INC. - Companies certified by DEMETER ASSOCIATION,INC. (39)",,,,,,,Mr. Volkmar Spielberger,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALSOIL SEEDSPASTA > NOODLES","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALSOIL SEEDSPASTA > NOODLES",,,
OIL SEEDS,SUMINTER INDIA ORGANIC PRIVATE LIMITED,"X Cube, 3rd Floor, Opp. Fun Republic, New Link Road, Andheri (West)",400053,MUMBAI,Maharashtra - Mumbai,INDIA,+91 22 42029000,+91 22 26744903,info.suminter@suminter.com,www.suminterindiaorganics.com,EXPORTFAIRTRADEPRODUCTIONTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,2002,Mr. Nikhil Shrivastava,CEREALSEDIBLE PREPARATIONS & SPICESFODDERNUTS > CASHEW NUTSOIL SEEDSREADY MADE MEALSSOYA AND BY - PRODUCTS,CEREALSEDIBLE PREPARATIONS & SPICESFODDER,,,
OIL SEEDS,SUN & SEED LTD,7 Ivor Street,NW1 9PL,LONDON,ENGLAND - London,UNITED KINGDOM,+44  20 72677799,+44  20 72677799,info@sunandseed.com,www.sunandseed.com,EXPORTONLINESHOPPRODUCTION,SOIL ASSOCIATION CERTIFICATION - Companies certified by SOIL ASSOCIATION CERTIFICATION (79),,,,,,,Mr. Sasha Popovic,EDIBLE PREPARATIONS & SPICES > VINEGARNUT PRODUCTS > BUTTEROIL SEEDSOILS AND FATS > VEGETABLEOILS AND FATS > VEGETABLE > SUNFLOWER OIL,,,,
OIL SEEDS,SUNSHINE PRODUCE LIMITED,"No. 18 Wei 7 Road, Micro-Electronics Industrial Park, Jingang Highway",300385,TIANJIN,Tianjin,CHINA,+86  22 28015122,+86  22 23288022,info@sunshineproduce.com.cn,www.sunshineproduce.com.cn,EXPORTPRODUCTION,BCS OEKO-GARANTIE GMBH - Companies certified by BCS OEKO-GARANTIE GMBH (167),,,,,,,,CEREALS > MILLETNUTSOIL SEEDSSEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,"SUPER OBROK, IVAN TOMANOVIC S.P.",Borisa Kalina 17,5250,SOLKAN,Nova Gorica,SLOVENIA,+38630254996,,info@super-obrok.si,www.super-obrok.si/,DISTRIBUTIONEXPORTFAIRIMPORTONLINESHOPPRODUCTIONRETAILERWHOLESALER,BUREAU VERITAS - Companies certified by BUREAU VERITAS (25),,BV-SVN-EKO-194,www.super-obrok.si/ekoloski-certifikat,EU ORGANIC BIO LOGO,,2012,Mr. Ivan Tomanovic,COCOA & ITS PREPARATIONSDIET PRODUCTSDRIED FRUITDRIED VEGETABLESEDIBLE PREPARATIONS & SPICESGLUTEN FREE PRODUCTSMEDICAL & AROMATIC PLANTS,COCOA & ITS PREPARATIONSDIET PRODUCTSDRIED FRUIT,,,
OIL SEEDS,SV ORGANIX GMBH,Von-Pistorius-Str. 6A,70188,STUTTGART,Baden-Württemberg - Stuttgart,GERMANY,+490  711 90116015,+490  711 90116003,handel@sv-organix.de,www.sv-organix.de,DISTRIBUTIONEXPORTTRADEWHOLESALER,LACON GMBH - Companies certified by LACON GMBH (49),,,,,,,Mr. Sefik Varul,FODDERFODDER > BROAD + FIELD BEANSFODDER > COLZA SEEDSFODDER > SOYA BEANSCEREALSCEREALS > BARLEYCEREALS > MAIZE (CORN)CEREALS > RYE,CEREALSOIL SEEDS,,,
OIL SEEDS,SWEETBIO,Via Duchessa Isabella 6,10011,AGLIE,PIEMONTE - Torino,ITALY,+39  0124 515164,+39  0124 519811,federico.perucca@sweetbio.it,www.sweetbio.it,IMPORTPRODUCTIONTRADE,BIOAGRICERT S.R.L. - Companies certified by BIOAGRICERT S.R.L. (116),,,,,,,,BEVERAGES - NON ALCOHOLIC > CONCENTRATECEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICESNUTSOIL SEEDSSUGAR & SWEATMEATS > SWEETENER,CEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICES,,,
OIL SEEDS,TEEPARADIES,Tannenweg 2,8574,ILLIGHAUSEN,Thurgau,SWITZERLAND,+410  716 885685,+410  716 885686,info@teeparadies.ch,www.teeparadies.ch,EXPORT,BIO INSPECTA AG - Companies certified by BIO INSPECTA AG (30),,,,,,,,"BAKERY PRODUCTS, ADDITIVES > CAKESCOFFEEDRIED FRUITEDIBLE PREPARATIONS & SPICESHONEY & HONEY PRODUCTSOIL SEEDSPASTA","BAKERY PRODUCTS, ADDITIVES > CAKESCOFFEEDRIED FRUIT",,,
OIL SEEDS,TERRA BIO SOC. COOP,Via dell Apsa s.n.,61029,SCHIETI DI URBINO,MARCHE - Pesaro e Urbino,ITALY,+39  0722 58178,+39  0722 599329,info@terrabio.eu,www.terrabio.eu,COOPERATIONEXPORTPRODUCTIONRESEARCH,,,,,,,,Ms. Simonetta Gambini,CEREAL PRODUCTSCEREALSEDIBLE PREPARATIONS & SPICES > SOUPS > WITH CEREALSOIL SEEDSPASTAVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,TERRAVERA AG,Nordstrasse 13,8580,AMRISWIL,Thurgau,SWITZERLAND,+41  71 4471530,+41  71 4471531,info@terravera.ch,www.terravera.ch,DISTRIBUTIONEXPORTPRODUCTION,BIO SUISSE - Companies certified by BIO SUISSE (120),,,,BIO SUISSE,,,Ms. Gisela Mueller,VEGETABLESVEGETABLES > LEGUMINOUS VEGETABLESBEVERAGES - NON ALCOHOLIC > CONCENTRATECEREALSCOFFEECOCOA & ITS PREPARATIONS > COCOA POWDERNUTSOILS AND FATSOIL SEEDSTEA,,,,
OIL SEEDS,THE GREEN ACRE,"511, Lotus House, 33A New Marine Lines",400020,MUMBAI,Maharashtra - Mumbai,INDIA,+91  2266 247777,+91  2266 247709,abshah@amitgroup.com,www.thegreenacre.com,COOPERATIONEXPORTPRODUCTION,,,,,,,,Mr. Amit Shah,COFFEE > BEANSEDIBLE PREPARATIONS & SPICESOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,THE XENON INTERNATIONAL,"Plot No.1126/a, Oppsite H.p. Gas Agency",440024,NAGPUR,Maharashtra - Nagpur,INDIA,+91  712 2745202,+91  712 2745202,,www.exportersindia.com/thexenon/,EXPORTPRODUCTION,ONECERT ASIA AGRI CERTIFICATION LTD. - Companies certified by ONECERT ASIA AGRI CERTIFICATION LTD. (12),,,,,,,Mr. Ramesh,CEREALSEDIBLE PREPARATIONS & SPICESNUTSOIL SEEDSVEGETABLES,,,,
OIL SEEDS,TIBA FOODS COMPANY  -  SOVENA,"Bir El Kassaa, PO Box 51",2013,BEN AROUS,,TUNISIA,+216  71 383888,+216  71 387777,info@sovena.tu,www.sovenagroup.com,EXPORTPRODUCTIONTRADE,,,,,,,,,OIL SEEDSOILS AND FATS > VEGETABLE > OLIVE OIL,OIL SEEDSOILS AND FATS > VEGETABLE > OLIVE OIL,,,
OIL SEEDS,TIGERNUTS TRADERS,P.O. Box 169,46183,LA ELIANA,VALENCIA - Valencia,SPAIN,+34  962 740932,+34  962 740249,info@tigernuts.com,www.tigernuts.com,EXPORTTRADE,IMO CONTROL INDIA - Companies certified by IMO CONTROL INDIA (42),,,,,,,Mr. Daniel Carrión,"BAKERY PRODUCTS, ADDITIVESBEVERAGES - NON ALCOHOLIC > CONCENTRATECEREAL PRODUCTS > FLOURCEREAL PRODUCTS > MUESLIDIET PRODUCTSDRIED FRUITGLUTEN FREE PRODUCTS","BAKERY PRODUCTS, ADDITIVESBEVERAGES - NON ALCOHOLIC > CONCENTRATECEREAL PRODUCTS > FLOUR",,,
OIL SEEDS,TIRYAKI AGRO FOODS CO.,Abdullah Aga Mah. Semsi Efendi Sok. Yagcilar Koeskue No:16,34676,BEYLERBEYI,Istanbul,TURKEY,+90  216 3332000,+90  216 3332020,info@tiryaki.net,www.tiryaki.net,EXPORTPRODUCTION,IFOAM - Companies certified by IFOAM (74),,,,,,,,CEREALSFODDERNUTSOIL SEEDSSEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,TIRYAKI AGRO FOODS CO.,Semsi Efendi Sok. 16 Uskudar,34676,ISTANBUL,,TURKEY,+90  216 3332000,+90  216 3332020,info@tiryaki.com.tr,www.tiryaki.com.tr,DISTRIBUTIONEXPORTIMPORTTRADE,,,,,,,,,CEREALSFODDEROIL SEEDS,CEREALSFODDEROIL SEEDS,,,
OIL SEEDS,TOP AGRI ITALIA,Via Cappafredda 6/B,37050,ROVERCHIARA,VENETO - Verona,ITALY,+39  0442 685251,+39  0442 685250,,www.topagri.it,CONSULTINGEXPORTPRODUCTIONTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREALSOIL SEEDSOILS AND FATS > VEGETABLESEEDSSOYA AND BY - PRODUCTS,CEREALSOIL SEEDSOILS AND FATS > VEGETABLESEEDSSOYA AND BY - PRODUCTS,,,
OIL SEEDS,"US COMMODITIES, LLC - AGMOTION SPECIALITY GRAINS","700 US Trust Building, 730 2nd Avenue South",55402,MINNEAPOLIS,Minnesota,USA,+1  612 4863800,+1  612 4863900,info@agmotion.com,www.agmotion.com,DISTRIBUTIONEXPORTPRODUCTION,,,,,,,,,CEREAL PRODUCTS > CEREAL GRAINS WORKEDFODDEROIL SEEDSSEEDSSUGAR & SWEATMEATS > SUGARVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,USTA FOOD TEXTILE AGRICULTURAL COMPANY,I.A.O.S.B. 10002 Sk. No:48,35620,IZMIR,Izmir,TURKEY,+90  232 3768180,+90  232 3768288,ustafood@superonline.com,www.ustafood.com,DEHYDRATIONEXPORTPACKAGINGPRODUCTIONTRADE,,,,,,,,,DRIED FRUIT > APRICOTSDRIED FRUIT > FIGSNUTSOIL SEEDS,FRUIT > APRICOTSFRUIT > FIGSNUTSOIL SEEDS,,,
OIL SEEDS,VANTAGE TRADE SERVICES,"13/12-A, Malviya Nagar",302017,JAIPUR,Rajasthan - Jaipur,INDIA,+91  141 6550121,+91  141 2720375,info@vantagefeedfood.com,www.vantageorganicfoods.com,BROKER TO WHOLESALERSCONSULTINGEXPORT PROMOTERMARKETINGTRADE,,,,,,,,Mr. Vipul Gupta,BABY FOODCEREALSDRIED FRUITDRIED VEGETABLESEDIBLE PREPARATIONS & SPICESFODDERHONEY & HONEY PRODUCTS,BABY FOODCEREALSDRIED FRUIT,,,
OIL SEEDS,VEGEXPRO GMBH,Jarrestrasse 2,22303,HAMBURG,Hamburg - Kreisfreie Stadt,GERMANY,+4940380898200,,info@vegexpro.com,vegexpro.com,,ABCERT AG - Companies certified by ABCERT AG (129),,15KOPJU7WOLQ8,vegexpro.com/about-us/,EU ORGANIC BIO LOGO,,,Mr. Patrick Richter,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTSCEREALSCOCOA & ITS PREPARATIONSDIET PRODUCTSDRIED FRUITFULL ASSORTMENTGLUTEN FREE PRODUCTSOIL SEEDSOILS AND FATS",,,,
OIL SEEDS,VIJAYA BOYERE SAS,"Parc d'Activités de la Querminais 2,",53500,ERNEE,PAYS DE LA LOIRE - Mayenne,FRANCE,+33  2 43131000,+33  2 43131001,info@vijaya.fr,www.vijaya.fr,EXPORT,,,,,,,,,CEREALS > OATSCOCOA & ITS PREPARATIONSCOCOA & ITS PREPARATIONS > CHOCOLATECOFFEEDRIED FRUITDRIED VEGETABLESFRUIT PRODUCTSHONEY & HONEY PRODUCTSOIL SEEDSSUGAR & SWEATMEATS,,,,
OIL SEEDS,VILICUS FARMS,23856 Road 265 North,59501,HAVRE,Montana,USA,+1  406  3942469,,Anna@Vilicusfarms.com,www.vilicusfarms.com,EXPORTPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREALSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,VITALOM EARL,Route d Orville,21260,CHAZEUIL,BOURGOGNE - Côte-d'Or,FRANCE,+330  380 757078,+330  380 757302,earlvitalom@orange.fr,,EXPORT,,,,,,,,,CEREAL PRODUCTS > FLOURCEREALSOIL SEEDSOILS AND FATSVEGETABLES > LEGUMINOUS VEGETABLES > LENTILS,,,,
OIL SEEDS,VM TRADING GMBH,Rosenhof 1,91637,WOERNITZ,Bayern - Mittelfranken,GERMANY,+49  9868 959787,+49  9868 959817,info@vm-trading.com,www.vm-trading.com,FAIRTRADEIMPORTRURAL DEVELOPMENTTRADE,,,,,,,,Mr. Viktor Martens,CEREALSEDIBLE PREPARATIONS & SPICES > HERBSOIL SEEDS,CEREALSEDIBLE PREPARATIONS & SPICES > HERBSOIL SEEDS,,,
OIL SEEDS,W. KUENDIG & CIE AG,Stampfenbachstrasse 38,8006,ZUERICH,Zürich,SWITZERLAND,+41  4436 82525,+41  4436 82505,info.ch@kuendig.com,www.kuendig.com,EXPORTPACKAGINGPRODUCTION,BIO SUISSE - Companies certified by BIO SUISSE (120),,,,,,,,BEVERAGES - NON ALCOHOLIC > CONCENTRATECANNED FOODCEREALSDRIED FRUITDRIED VEGETABLESEDIBLE PREPARATIONS & SPICES > HERBSFROZEN PRODUCTS,BEVERAGES - NON ALCOHOLIC > CONCENTRATECANNED FOODCEREALS,,,
OIL SEEDS,W. KUENDIG KFT,Radnóti u. 7,2081,PILISCSABA,Central Hungary - Pest,HUNGARY,+36  26 375441,+36  26 375344,info@kuendig.hu,www.kuendig.com,EXPORTPACKAGINGPRODUCTION,BIO SUISSE - Companies certified by BIO SUISSE (120),,,,,,,,"CANNED FOODCEREALSDRIED VEGETABLESFODDERFROZEN PRODUCTS > FRUITFROZEN PRODUCTS > VEGETABLES, PLANTSMEDICAL & AROMATIC PLANTSOIL SEEDSTEAVEGETABLES > LEGUMINOUS VEGETABLES",,,,
OIL SEEDS,WILLOW CREEK ORGANIC GRAIN CO. INC.,"P.O. Box 159, 313 Main Street N.W.",S0K 4V0,WATSON,Saskatchewan,CANADA,,,info@willowcreekorganics.com,www.willowcreekorganics.com,DISTRIBUTIONONLINESHOPPACKAGINGPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREAL PRODUCTSCEREALSOIL SEEDSOILS AND FATS > VEGETABLEVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,WORLEE NATURPRODUKTE GMBH,Grusonstrasse 22,22113,HAMBURG,Hamburg - Kreisfreie Stadt,GERMANY,+49  407 33330,+49  407 3331170,naturprodukte@worlee.de,www.worlee.de,EXPORTFAIRTRADEIMPORTTRADE,BIO SUISSE - Companies certified by BIO SUISSE (120),,,,,,,Mr. Michiel C. Blijdenstein,DRIED FRUITDRIED VEGETABLESEDIBLE PREPARATIONS & SPICESOIL SEEDSSUGAR & SWEATMEATSTEAVEGETABLES > MUSHROOMS,DRIED FRUITDRIED VEGETABLESEDIBLE PREPARATIONS & SPICES,,,
OIL SEEDS,"WUYUAN COUNTY CHENGXIN GRAIN OIL FOOD CO., LTD.","Industrial park, Bayannur, Inner Mongolia",015100,WUYUAN COUNTY,Inner Mongolia,CHINA,+86  478 7963370,+86  478 5219677,wyzyj3379@163.com,www.cxlysp.net,EXPORTPRODUCTION,,,,,,,,,OIL SEEDSOILS AND FATS,,,,
OIL SEEDS,WUYUAN COUNTY XUANDA CEREALS OILS AND FOOD CO LTD,"Industrial Park, Wuyuan County",015100,BAYANNAOER,Inner Mongolia,CHINA,+86  478 5516818,+86  478 5516819,xuanda2010@hotmail.com,www.cnxuanda.en.alibaba.com,DISTRIBUTIONEXPORTPRODUCTION,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,,,,,Ms. Annie,OIL SEEDSSEEDS,,,,
OIL SEEDS,XINHAI ORGANIC AGRICULT. PRODUCTS TRADE CO. LTD.,No 24 Haitian Road,116600,DALIAN,Liaoning,CHINA,+86  411 87319737,+86  411 87322829,,c159792.tootoo.com,DEVELOPMENTEXPORTPRODUCTIONTRADE,,,,,,,,,OIL SEEDSSEEDSVEGETABLES > LEGUMINOUS VEGETABLES > BEANS,OIL SEEDSSEEDSVEGETABLES > LEGUMINOUS VEGETABLES > BEANS,,,
OIL SEEDS,YAKATARLA,Karayollari Mah. 650 Sok. No:12,34250,KUECUEKKOEY / GAZIOSMANPASA,Istanbul,TURKEY,+90  212 5357769,+90  212 5357751,mail@yakatarla.com,www.yakatarla.com,EXPORTIMPORTPRODUCTIONTRADE,,,,,,,,,CEREAL PRODUCTS > BARSCEREAL PRODUCTS > MUESLICEREALS > RICEDRIED VEGETABLES > LEGUMINOUS VEGETABLESEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > HERBSEDIBLE PREPARATIONS & SPICES > VINEGAR,CEREAL PRODUCTS > BARSCEREAL PRODUCTS > MUESLICEREALS > RICE,,,
OIL SEEDS,ZIEGLER & CO. GMBH,Dr. Hohenner Strasse 4,95632,WUNSIEDEL,Bayern - Oberfranken,GERMANY,+49  9232 991827,+49  9232 991840,info@ziegler-naturprodukte.de,www.ziegler-naturprodukte.de,EXPORTFAIRTRADEIMPORTPRODUCTION,BCS OEKO-GARANTIE GMBH - Companies certified by BCS OEKO-GARANTIE GMBH (167),,,,,,,Mr. Christof Goetz,CEREAL PRODUCTSCEREALS > AMARANTHCEREALS > QUINOACOCOA & ITS PREPARATIONSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,CEREAL PRODUCTSCEREALS > AMARANTHCEREALS > QUINOAOIL SEEDS,,,
OILS AND FATS,BIO NAURA SP. ZO.O.,Pólnocna 15-19,54-105,"WROClAW 
										Show on map",Dolnoslaskie,POLAND,713070028,,biuro@bionaura.pl,www.bionaura.pl,EXPORTPRODUCTIONTRADE,AGRO BIO TEST - Companies certified by AGRO BIO TEST (14),,,,EU ORGANIC BIO LOGO,,2015,Ms. Ewelina Pawelka,CEREAL PRODUCTSOIL SEEDSOILS AND FATSPASTASEEDSSUGAR & SWEATMEATS,CEREAL PRODUCTSOIL SEEDSOILS AND FATSPASTASEEDSSUGAR & SWEATMEATS,,,
OILS AND FATS,BIO NAURA SP. ZO.O.,Pólnocna 15-19,54-105,"WROClAW 
										Show on map",Dolnoslaskie,POLAND,713070028,,biuro@bionaura.pl,www.bionaura.pl,EXPORTPRODUCTIONTRADE,AGRO BIO TEST - Companies certified by AGRO BIO TEST (14),,,,EU ORGANIC BIO LOGO,,2015,Ms. Ewelina Pawelka,CEREAL PRODUCTSOIL SEEDSOILS AND FATSPASTASEEDSSUGAR & SWEATMEATS,CEREAL PRODUCTSOIL SEEDSOILS AND FATSPASTASEEDSSUGAR & SWEATMEATS,,,
